"排名","代號","名稱","成交","財報年度","營收(億)","營收成長(%)","毛利(億)","毛利成長(%)","淨利(億)","淨利成長(%)","毛利(%)","毛率增減","淨利(%)","淨率增減","EPS(元)","EPS增減(元)","ROE(%)","ROE增減","ROA(%)","ROA增減","財報評分"
"1290",="1517","利奇","7.9","2014","38.8","+0.17","5.88","-6.19","2.31","-33.1","15.2","-1.03","6.83","-3.33","1.01","-0.51","6.73","-4.05","4.59","-2.52","49"
"1291",="4502","健信","53.7","2014","8.54","-5.16","0.26","+323","-0.93","+35","3.01","+4.29","-10.9","+5.14","-1.23","+1.19","-32.4","+3.34","-8.38","+2.84","26"
"1292",="9919","康那香","39.75","2014","43.6","-1.63","5.85","-3.61","0.6","+87.1","13.4","-0.28","-0.11","+0.31","0.3","+0.14","-0.14","+0.4","-0.07","+0.2","34"
"1293",="1587","吉茂","13.05","2014","13.4","+10.3","3.41","+12.3","0.69","-35.7","25.5","+0.45","5.19","-3.72","1.28","-0.77","5.93","-3.94","3.13","-2.45","43"
"1294",="2069","運錩","15","2014","83","","6.28","","1.32","","7.56","","1.6","","1.23","","5.72","","2.38","","32"
"1295",="4133","亞諾法","67.7","2014","4.38","-5.52","2.24","-5.27","0.66","-9.95","51.1","+0.14","15","-0.74","1.1","-0.12","5.34","-0.59","5.06","-0.59","68"
"1296",="1324","地球","9.67","2014","14.5","-2.75","2.34","-2.61","0.43","-1.04","16.1","+0.02","2.97","+0.05","0.57","-0.01","4.35","0","3.2","-0.04","51"
"1297",="1710","東聯","16.95","2014","141","-8.47","11.7","-48.5","1.17","-90.8","8.25","-6.41","0.45","-7.75","0.13","-1.32","0.35","-7.19","0.22","-5.29","36"
"1298",="2035","唐榮","38.9","2014","208","+12","8.82","+342","3.51","+136","4.25","+6.21","1.79","+6.92","1","+3.76","5.22","+18","1.4","+5.04","36"
"1299",="2387","精元","31.2","2014","163","+27.4","21.7","+53.4","6.92","+560","13.3","+2.26","4.44","+3.67","1.95","+1.65","8.61","+7.31","4.86","+4.14","40"
"1300",="2399","映泰","9.68","2014","41.5","-9.94","3.6","-17.2","-0.66","-154","8.68","-0.76","-1.59","-4.25","-0.37","-1.06","-2.63","-7.4","-1.84","-5.06","30"
"1301",="2545","皇翔","32.95","2014","46.5","-9.43","27.6","-5.4","18.4","+11.1","59.3","+2.52","39.4","+7.26","5.6","+0.56","16.8","+1.87","4.6","+0.2","57"
"1302",="3016","嘉晶","64.6","2014","8.82","+7.05","0.94","+11.5","0.17","+161","10.7","+0.42","1.88","+5.19","0.18","+0.47","1.58","+4.18","1.26","+3.14","55"
"1303",="3504","揚明光","59.3","2014","50.1","-4.82","13.4","-1.13","1.93","-19.3","26.8","+1","3.85","-0.69","1.69","-0.4","4.78","-1.32","3.22","-0.77","53"
"1304",="3516","亞帝歐","10.2","2014","7.85","-40.2","-0.59","-227","-2.04","-76.1","-7.55","-11.1","-26","-17.2","-2.78","-1.21","-11.8","-5.48","-8.98","-4.16","32"
"1305",="6101","寬魚國際","28.7","2014","11.7","+16.5","0.88","+539","0.65","+514","7.56","+6.18","5.56","+7.12","1.13","+1.4","11.4","+14.4","6.37","+8.14","40"
"1306",="6171","亞銳士","21.75","2014","0","-99.9","0","-98.7","-0.1","-783","100","+90.6","-9032","-9033","-0.17","-0.21","-1.34","-1.63","-0.95","-1.2","39"
"1307",="6233","旺玖","11","2014","3.29","-18.8","1.43","-29.7","-0.95","-1.88","43.5","-6.74","-29","-5.9","-1.13","-0.02","-8.24","-0.59","-7.47","-0.48","53"
"1308",="6465","威潤","38.2","2014","2.42","+24","1.38","+20","0.51","+19","56.8","-1.93","20.9","-0.88","3.12","-0.56","24.4","-1.53","19.6","-0.51","82"
"1309",="8087","華鎂鑫","6.09","2014","1.52","-18.8","0.25","-38.7","-0.05","+86.2","16.2","-5.28","-3.19","+15.6","-0.16","+1.02","-1.52","+8.78","-1.1","+6.38","47"
"1310",="2109","華豐","13.25","2014","68.6","-8.21","15.4","-2.49","7.91","+143","22.5","+1.32","13.4","+6.95","2.36","+1.26","18.6","+6.54","10.2","+4.44","57"
"1311",="2230","泰茂","9.73","2014","3.6","+0.95","0.83","+10.8","0.27","+94","23","+2.04","7.5","+3.6","0.7","+0.28","5.34","+2.14","3.73","+1.61","51"
"1312",="2401","凌陽","10.7","2014","78.7","-7.63","33.1","-2.29","4.23","+701","42.1","+2.3","7.04","+5.53","0.72","+0.63","5.21","+3.95","3.82","+2.92","57"
"1313",="3054","立萬利","23.5","2014","22.4","-8.5","1.23","-68.6","0.15","-94.7","5.51","-10.6","0.68","-11.2","0.14","-2.75","1.17","-26","0.75","-15.2","45"
"1314",="3609","東林","24.3","2014","8.26","-7.44","2.38","-9.63","-0.2","-1935","28.9","-0.7","-2.41","-2.56","-0.66","-0.7","-2.96","-3.16","-1.78","-1.9","40"
"1315",="4909","新復興","14.8","2014","17.4","-5.17","3.61","-12.4","2.83","-0.82","20.8","-1.72","16.3","+0.72","3.04","-0.04","11.8","-1.15","9.28","-0.68","66"
"1316",="6283","淳安","21.05","2014","13","-34.4","-0.47","-127","-5.1","-168","-3.62","-12.3","-39.3","-28.9","-3.72","-2.08","-53.9","-33.9","-25.6","-16","32"
"1317",="8042","金山電","33.45","2014","31.3","+3.76","8.4","-4.27","4.96","-7.21","26.9","-2.25","16","-1.85","4.73","-0.57","14.1","-2.92","9.79","-2.11","55"
"1318",="1443","立益","9","2014","17.5","-23.2","-0.56","-472","-2.04","-147","-3.21","-3.87","-13.7","-5.96","-1.51","-0.9","-17.9","-6.87","-4.52","-1.41","23"
"1319",="1714","和桐","7.2","2014","567","+3.86","23.1","-13.4","-3.95","-183","4.08","-0.81","-2.05","-2.67","-0.42","-0.95","-7.34","-9.5","-2.62","-3.5","34"
"1320",="2417","圓剛","13.95","2014","26.4","+149","12.3","+206","-1.47","+14.1","46.5","+8.71","-5.11","+11","-0.74","+0.1","-3.24","+1.4","-2.88","+1.41","55"
"1321",="2603","長榮","10.75","2014","1,443","+3.64","73.5","+1789","11.6","+177","5.09","+4.81","1.41","+2.88","0.33","+0.76","3.26","+6.64","1.12","+2.36","43"
"1322",="2718","晶悅","17.25","2014","2.71","+7.91","0.76","+46.3","0.26","+653","28","+7.34","9.55","+8.18","1.15","+1","4.62","+4","3.18","+2.73","53"
"1323",="6174","安碁","10.5","2014","5.8","-7.88","1.64","-8.15","0.52","-45","28.3","-0.09","8.91","-6.01","1.03","-0.85","8.62","-8.06","7.06","-6.2","59"
"1324",="6241","易通展","9.83","2014","5.37","-15.1","0.9","+24","0.39","+75.3","16.8","+5.29","7.21","+3.72","1.63","+0.7","12.5","+5.53","9.9","+5.91","64"
"1325",="2014","中鴻","7.3","2014","371","-4.43","13","-2.16","2.15","+54.1","3.5","+0.08","0.58","+0.22","0.15","+0.05","2.39","+0.83","0.6","+0.22","32"
"1326",="2305","全友","5.22","2014","7.99","+13","3.18","+18.7","1.53","+282","39.8","+1.91","18.8","+14.3","0.76","+0.56","11.2","+8.53","7.04","+5.45","55"
"1327",="2314","台揚","21.4","2014","62.6","-8","6.76","+25","-5.34","+41.5","10.8","+2.85","-8.55","+4.86","-1.34","+0.94","-24.2","+7.48","-8.68","+4.06","30"
"1328",="2358","廷鑫","13.55","2014","18.3","+16.8","0.36","+280","-0.36","+72.2","1.97","+3.25","-1.99","+6.36","-0.43","+1.11","-5.15","+11.4","-4.11","+10.1","20"
"1329",="2405","浩鑫","9.7","2014","67.7","-58.6","9.1","-54.1","-2.47","-152","13.4","+1.32","-3.78","-6.55","-0.71","-2.09","-6.22","-17.4","-3.45","-9.04","36"
"1330",="2489","瑞軒","7.33","2014","178","-39.6","21.1","-20.6","8.35","-26.1","11.8","+2.82","4.81","+0.93","1.01","-0.39","5.77","-1.73","3.74","-0.43","49"
"1331",="2497","怡利電","15.95","2014","35.9","+9.24","11.3","+18","5.36","+50.2","31.6","+2.33","14.9","+4.07","4.51","+1.5","26.4","+5.7","17.6","+3.68","62"
"1332",="6405","悅城","14.8","2014","19","-5.41","6.11","-5.7","3.65","-3.61","32.1","-0.1","19.2","+0.36","5.54","-0.7","18.7","-5.87","13.2","-1.96","66"
"1333",="1446","宏和","28.75","2014","8.4","+8.97","1.65","+18.9","0.13","+216","19.6","+1.63","1.58","+3.06","0.1","+0.18","0.7","+1.29","0.34","+0.68","36"
"1334",="2302","麗正","7.02","2014","6.14","-1.65","1.52","+71.9","1.2","+364","24.8","+10.6","19.5","+15.4","0.74","+0.58","7.05","+5.43","5.59","+4.35","45"
"1335",="4924","欣厚-KY","7.29","2014","7.35","-31.9","0.8","-48.9","-0.33","+23.1","10.9","-3.62","-4.51","-0.52","-0.95","+0.33","-7.5","+2.99","-3.67","+0.59","34"
"1336",="4167","展旺","26.55","2014","10.2","+1.82","0.19","-74.3","-3.56","-55.6","1.82","-5.39","-34.9","-12.1","-2.12","-0.64","-26.5","-9.31","-12","-3.15","23"
"1337",="1721","三晃","9.8","2014","15.8","-7.68","1.31","-0.56","0.08","+63","8.29","+0.59","0.48","+0.21","0.09","+0.03","1.01","+0.38","0.53","+0.23","38"
"1338",="2702","華園","15.85","2014","7.04","+8.91","5.42","+9.2","0.63","+65.1","77","+0.21","8.92","+3.04","0.7","+0.26","5.82","+2.07","2.55","+0.85","52"
"1339",="5381","合正","2.88","2014","9.32","-44.5","0.32","+457","-0.41","-1893","3.46","+4","-4.4","-4.54","-0.22","-0.23","-4.32","-4.51","-2.01","-2.08","16"
"1340",="5521","工信","8.33","2014","58.5","+32.9","0.15","-95.2","-1.59","-266","0.26","-6.87","-2.71","-4.73","-0.46","-0.73","-3.8","-5.88","-1.72","-2.69","28"
"1341",="6225","天瀚","2.9","2014","1.42","-44.9","0.06","-55.7","-1.41","+13.7","3.99","-0.97","-99.9","-36.1","-2.16","+0.44","-196","-102","-66","-20","28"
"1342",="3438","類比科","33.7","2014","10.6","-6.25","2.66","-6.54","0.78","+18.5","25.1","-0.08","7.35","+1.53","2.01","+0.31","7.16","+0.97","4.82","+0.26","45"
"1343",="8068","全達","24.1","2014","15.9","+27.9","1.04","+40.1","0.2","+169","6.57","+0.57","1.24","+3.53","0.64","+1.57","22.6","+53.9","3.85","+10.6","40"
"1344",="1438","裕豐","12.1","2014","0.12","-79.6","0.09","-78.2","0.04","-87.8","76.5","+5.09","29.4","-19.5","0.04","-0.25","0.68","-5.05","0.6","-4.4","68"
"1345",="3058","立德","6.73","2014","53.6","-13.3","8.75","-12.9","0.19","-84.8","16.3","+0.07","0.35","-1.64","0.11","-0.62","0.64","-3.85","0.34","-1.91","45"
"1346",="1313","聯成","9.27","2014","533","+3.26","13.4","-7.88","-2.43","-141","2.51","-0.3","-0.46","-1.61","-0.21","-0.73","-1.29","-4.49","-0.55","-1.91","34"
"1347",="2457","飛宏","6.95","2014","124","+2.94","17.3","-6.62","1.48","-3.07","13.9","-1.42","1.19","-0.06","0.53","-0.02","2.42","-0.14","1.36","-0.16","47"
"1348",="2736","高野","14.6","2014","8.42","+43.7","5.21","+51.8","1.5","+73.8","61.9","+3.3","17.9","+3.09","3.55","+0.69","16.8","+4.32","9.87","+2.21","66"
"1349",="6160","欣技","12.2","2014","13.6","-5.28","5.79","-6.43","0.38","-25.7","42.7","-0.53","2.48","-0.53","0.56","-0.2","3.48","-0.95","2.69","-0.67","53"
"1350",="3313","斐成","14.1","2014","19.9","-7.08","2.31","-28.8","-1.86","-341","11.6","-3.54","-11.3","-9.4","-2.22","-1.72","-15.6","-12.9","-9.09","-7.54","34"
"1351",="2712","遠雄來","38.15","2014","6.03","+16","2.42","+23.1","0.98","+50.7","40.2","+2.32","16.3","+3.75","0.94","+0.26","7.54","+1.93","5.98","+2.15","61"
"1352",="3362","先進光","36.6","2014","14.8","+16.3","3.55","+4.08","1.04","+19.3","24","-2.83","7.05","+0.18","1.33","+0.22","9.82","+0.07","5.37","+0.03","48"
"1353",="5328","華容","8.22","2014","12.2","-1.4","1.85","-18.4","-1.16","-352","15.2","-3.17","-9.49","-13.2","-0.65","-0.91","-6.49","-9.05","-4.8","-6.63","40"
"1354",="5603","陸海","9.57","2014","25","+15.4","4.05","+70.5","1.82","+357","16.2","+5.23","7.56","+5.72","2.76","+2.13","16.9","+12.7","8.03","+6.24","47"
"1355",="4513","福裕","7.28","2014","24.7","+7.48","5.99","+14","0.26","+157","24.2","+1.39","2.14","+3.16","0.34","+0.94","5.38","+7.85","1.62","+2.39","38"
"1356",="5426","振發","9.9","2014","18.5","+15.7","3.74","+6.11","2.1","+25.7","20.2","-1.82","10.6","-0.72","1.46","+0.3","8.36","+0.47","6.62","+0.24","60"
"1357",="2061","風青","7.77","2014","12.8","-35.3","0.44","+7.54","-0.34","+38.1","3.46","+1.38","-2.64","+0.17","-0.74","+0.6","-5.91","+6.11","-2.78","+1.44","27"
"1358",="2913","農林","14.15","2014","18.8","+6.05","6.24","+5.03","8.33","-18.5","33.2","-0.32","46.5","-11.7","1.16","-0.36","5.88","-1.61","4","-0.62","55"
"1359",="3027","盛達","8.09","2014","11.8","+3.64","3.28","+17","0.35","-0.27","27.8","+3.17","3.01","-0.08","0.36","-0.02","2.29","-0.11","1.51","-0.19","49"
"1360",="5464","霖宏","10.85","2014","14.8","-3.54","1.45","-4.36","1.83","+48.3","9.75","-0.08","12.4","+4.32","2.71","+0.67","15.4","+3.21","6.13","+1.95","51"
"1361",="6129","普誠","5.96","2014","15.1","+1.3","5.12","-1.46","0.81","+184","33.9","-0.95","5.22","+12.4","0.45","+0.99","3.75","+8.82","3.29","+7.71","60"
"1362",="8937","合騏","14.55","2014","4.71","+12.3","0.62","+51.5","0.16","-7.97","13.2","+3.42","3.43","-0.76","0.22","-0.02","2.03","-0.22","1.82","-0.18","53"
"1363",="1905","華紙","7.79","2014","211","+4.72","13.9","+104","0.27","+104","6.59","+3.21","0.06","+3.44","0.02","+0.57","0.06","+3.56","0.04","+2.49","38"
"1364",="2610","華航","8.24","2014","1,506","+6.27","136","+23.6","-7.49","+41.2","9.05","+1.27","-0.4","+0.27","-0.14","+0.11","-1.15","+0.64","-0.27","+0.17","30"
"1365",="8421","旭源","9.6","2014","9.77","+2.41","1.12","-40.4","-1.08","-194","11.5","-8.25","-12.9","-7.21","-2.81","-1.85","-24.8","-15.5","-6.8","-3.65","28"
"1366",="3623","富晶通","15.4","2014","11.7","+30.4","3.57","+92","2.3","+139","30.6","+9.84","19.7","+8.94","3.95","+2.27","28.5","+14.1","21.2","+10.4","75"
"1367",="4406","新昕纖","8.65","2014","8.19","-2.41","-0.03","+19.6","-0.17","+23.7","-0.39","+0.08","-2.08","+0.58","-0.33","+0.1","-2.98","+0.82","-2.33","+0.55","32"
"1368",="5202","力新","15.2","2014","2.64","-4.69","1.73","+8.45","0.04","+106","65.8","+7.97","3.97","+36.1","0.07","+1.34","2.12","+18.8","1.86","+16.7","57"
"1369",="8101","華冠","3.33","2014","270","-11.9","20.5","+7.13","1.85","+9.29","7.58","+1.35","0.68","+0.23","0.45","+0.04","4.31","+0.82","1.18","+0.29","34"
"1370",="1809","中釉","9.03","2014","35.8","+2.17","7.82","+5.95","1.65","+15.4","21.9","+0.78","4.88","+0.48","0.87","+0.12","3.93","+0.28","2.93","+0.32","49"
"1371",="1815","富喬","9.65","2014","46.5","+13.2","7.06","+28.5","0.54","+88.5","15.2","+1.81","1.16","+0.46","0.13","+0.05","0.84","+0.35","0.43","+0.22","43"
"1372",="3311","閎暉","29.7","2014","45","-34.4","2.37","-81.8","-13.9","-617","5.26","-13.7","-31.1","-35","-7.32","-8.75","-25.4","-29.6","-15.4","-17.9","34"
"1373",="4534","慶騰","7.48","2014","11.4","+12.1","2.39","+10.1","0.75","+6.7","20.9","-0.38","6.59","-0.33","0.98","-0.08","8.6","-1.27","4.79","-0.19","43"
"1374",="2506","太設","9.04","2014","38.8","+15.4","16.8","+23.4","3.25","-51.7","43.3","+2.79","10.3","-11.2","0.88","-0.88","5.6","-5.21","2.54","-1.93","49"
"1375",="2530","華建","15.95","2014","0.1","-98.4","0.05","-97.2","-1.74","-395","55.8","+22.7","-1879","-1871","-0.65","-0.52","-6.04","-4.53","-2.25","-1.62","30"
"1376",="4131","晶宇","4.43","2014","0.27","-56.7","0.17","+31.2","-0.22","+52","63.8","+42.8","-81.7","-8.05","-0.57","+0.36","-11.1","+8.64","-8.93","+10.2","47"
"1377",="1423","利華","10.85","2014","6.9","-16.1","-0.13","-144","-0.75","-1903","-1.86","-5.41","-10.8","-10.4","-0.43","-0.41","-2.83","-2.68","-2.58","-2.45","34"
"1378",="2444","兆勁","15.15","2014","16.3","+5.9","2.4","+131","0.48","+125","14.7","+7.93","2.97","+15.8","0.57","+2.03","5.35","+25.6","3.23","+15.5","45"
"1379",="4510","高鋒","9.9","2014","21","+3.75","4.96","+11.9","1.7","+26.7","23.7","+1.72","8.09","+1.46","1.76","+0.26","10.5","-0.16","5.44","-0.18","47"
"1380",="6512","啟發電","14","2014","5.8","","1.93","","1.09","","33.3","","18.8","","5.14","","27.2","","18.3","","64"
"1381",="8940","新天地","9.95","2014","15.7","+21.4","6.54","+8.53","-0.78","-114","41.6","-4.92","-6.55","-3.25","-1.16","-0.62","-11.8","-7.38","-5.8","-3.11","40"
"1382",="1459","聯發","6.85","2014","40.7","-0.5","1.77","+94.3","1.76","-0.14","4.35","+2.12","4.35","+0.04","0.56","0","4.36","-0.19","2.36","-0.07","45"
"1383",="2440","太空梭","8.64","2014","25.4","+16.8","1.92","+38.5","-0.11","+85.2","7.56","+1.19","-0.44","+3.44","-0.08","+0.47","-0.95","+5.93","-0.49","+3.18","26"
"1384",="3631","晟楠","49.6","2014","10.7","-29","1.04","-41.3","0.48","-59.6","9.72","-2.04","4.51","-3.42","0.65","-0.96","3.46","-6.5","1.82","-3.8","45"
"1385",="2009","第一銅","7.22","2014","40.9","+8.2","0.35","+138","1.34","+379","0.85","+3.26","3.28","+2.54","0.37","+0.29","3.18","+2.55","2.25","+1.78","32"
"1386",="3372","典範","8.85","2014","22.2","-1.4","1.56","+3862","0.62","+115","7.01","+7.2","2.78","+20.8","0.18","+1.52","2.02","+16.8","1.74","+13.8","50"
"1387",="6442","光聖","35.4","2014","39.2","+19.6","7.23","+43.1","2.33","+98.2","18.4","+3.03","5.94","+2.36","3.88","+1.7","13.7","+5.93","8.01","+3.7","47"
"1388",="8147","正淩","35","2014","7.08","+15.8","2.1","+22.8","0.6","+85","29.7","+1.7","8.43","+3.16","2.8","+1.16","16.8","+6.07","9.89","+3.66","45"
"1389",="8289","泰藝","11.5","2014","16.2","+2.89","3.34","+16.8","0.69","+27.5","20.7","+2.46","4.26","+0.73","0.9","+0.2","4.63","+0.69","3.17","+0.65","51"
"1390",="1447","力鵬","5.75","2014","224","-15.6","7.47","-48.8","3.48","-65.3","3.34","-2.16","1.55","-2.49","0.42","-0.92","3.24","-7.5","1.98","-4.41","38"
"1391",="3149","正達","7.11","2014","78.9","-20.9","-2.18","-438","-21.3","-68.5","-2.76","-3.41","-27.5","-14.6","-7.93","-3.19","-26.8","-13.6","-11.8","-5","30"
"1392",="5276","達輝-KY","8.25","2014","9.55","+14.2","2.05","-11.5","0.73","-17.6","21.5","-6.25","7.63","-2.95","1.94","-1.08","11.4","-11.7","8.48","-7.87","52"
"1393",="6118","建達","8.95","2014","80.4","-7.57","2.79","-18.1","-0.22","-206","3.47","-0.45","-0.27","-0.5","-0.24","-0.46","-2.12","-4.07","-0.87","-1.61","21"
"1394",="6120","達運","10.3","2014","438","+17.8","17","-29","12.9","+157","3.89","-2.56","2.94","+1.6","2.41","+1.31","10.1","+5.38","4.12","+1.75","40"
"1395",="8429","金麗-KY","7.27","2014","57.2","+10.7","20.2","+10.7","10.1","+6.02","35.4","0","17.7","-0.77","8.36","+0.47","21.9","-2.57","16.9","-4.26","75"
"1396",="1445","大宇","8.26","2014","19.1","-8.56","1.35","-26.2","0.29","-55.5","7.08","-1.69","1.52","-1.6","0.21","-0.26","1.53","-1.89","1.27","-1.53","45"
"1397",="2364","倫飛","2.05","2014","8.53","-6.56","1.53","-6.68","-1.98","-1.95","17.9","-0.02","-23.3","-1.94","-1.08","-0.02","-24","-4.81","-12.6","-1.41","30"
"1398",="1616","億泰","4.1","2014","38.3","+12.3","0.68","-20.3","-1.9","-5903","1.77","-0.72","-4.94","-5.04","-1","-1.02","-11.4","-11.6","-5.12","-5.22","17"
"1399",="3221","台嘉碩","22.15","2014","17.5","+7.38","3.34","+22.7","1.34","+40.9","19.1","+2.38","7.64","+1.8","1.58","+0.45","8.57","+2.04","6.1","+1.52","51"
"1400",="8411","福貞-KY","10.5","2014","57","-34","8.8","-43.4","2.12","-70.4","15.4","-2.56","3.72","-4.56","1.4","-5.42","3.68","-12.1","2.52","-7.83","43"
"1401",="1451","年興","14.7","2014","132","-4.79","10.6","-31.8","7.01","-12","8.04","-3.18","5.25","-0.44","1.75","-0.14","6.71","-1","4.89","-0.84","43"
"1402",="2465","麗臺","9.15","2014","21.3","+5.98","3.17","+7.8","-1.35","-35","14.9","+0.25","-6.62","-1.56","-1.26","-0.33","-21","-8","-9.36","-1.97","23"
"1403",="4109","加捷生醫","16.1","2014","5.89","-1.57","1.9","-2.64","0.2","-7.3","32.2","-0.36","1.25","-1.35","0.29","-0.08","0.8","-1.12","0.6","-0.81","55"
"1404",="5210","寶碩","6.54","2014","3.35","+16.1","2.38","+19","0.22","+2358","71.3","+1.7","6.18","+6.49","0.33","+0.32","2.63","+2.74","2.2","+2.3","62"
"1405",="2485","兆赫","15.95","2014","76.9","-8.19","12.7","-20.4","6.06","-21.7","16.5","-2.52","7.41","-1.5","1.91","-0.53","8.04","-2.9","6.12","-2.38","53"
"1406",="2528","皇普","19.95","2014","3.49","-81.3","1.14","-69.3","0.56","-65.2","32.6","+12.8","16.1","+7.45","0.47","-1","4.31","-10.1","3.53","-5.11","60"
"1407",="4530","宏易","11","2014","0.76","-47.3","-0.26","-18","-0.6","+50.6","-33.8","-18.7","-89.6","+4.55","-1.68","+2.06","-22.5","+10.9","-13.9","+9.37","23"
"1408",="5302","太欣","5.37","2014","1.95","-29.7","0.8","-33.8","-0.51","-47.9","41","-2.53","-31.2","-18.1","-0.32","-0.1","-3.42","-1.44","-2.8","-1.17","43"
"1409",="3202","樺晟","18.4","2014","22.7","+12","2.18","+56","0.29","+123","9.6","+2.71","1.62","+9.78","0.36","+2.18","3.59","+21.2","1.45","+8.04","23"
"1410",="3666","光耀","15.15","2014","15.4","+18.8","3.57","+28.1","2.27","+34.7","23.2","+1.68","14.8","+1.74","5.13","+0.87","26.1","-5.12","18.5","-0.82","61"
"1411",="5304","鼎創達","2.2","2014","6.98","-26.8","1.49","-36.9","2.72","+241","21.4","-3.42","38.4","+55.8","1.47","+2.51","27.4","+42","6.66","+10.8","60"
"1412",="5314","世紀","3.98","2014","2.11","+31.1","1.01","+15.7","-0.6","+24.6","47.6","-6.35","-28.2","+20.8","-0.99","+0.33","-12.2","+1.97","-10.9","+1.95","49"
"1413",="4157","太景*-KY","18.7","2014","1.05","+49.7","0.87","+59.4","-4.04","+6.59","83.2","+5.06","-386","+233","-0.58","+0.08","-80.3","+85.4","-51","+19.9","39"
"1414",="2363","矽統","13.9","2014","4.32","-4.09","1.47","+157","-1.17","+59","34","+21.3","-27.1","+36.4","-0.19","+0.28","-1.54","+2.36","-1.51","+2.25","47"
"1415",="3490","單井","20.7","2014","19.6","+407","7.4","+381","4.26","+612","37.7","-2.04","21.7","+6.25","9.15","+7.72","33.7","+26.4","22","+17.2","74"
"1416",="4903","聯光通","13.9","2014","18.7","+27.8","2.9","+81","0.47","+277","15.5","+4.55","4.13","+5.52","0.54","+0.86","7.68","+9.84","5.25","+6.69","49"
"1417",="4911","德英","33.2","2014","0.77","+77.9","0.57","+69.2","0.14","+458","74.1","-3.83","17.9","+26.8","0.25","+0.32","1.65","+2.11","1.62","+2.07","64"
"1418",="8024","佑華","8.74","2014","6.98","-1.03","2.33","+10.4","0.46","+67.8","33.4","+3.46","6.63","+2.72","1.01","+0.41","6.43","+2.63","5.47","+2.17","57"
"1419",="8080","永利聯合","2.92","2014","7.22","+21.5","0.42","-12","-0.23","-155","5.85","-2.23","-3.4","-10.7","-0.35","-1.04","-2.72","-8.16","-1.59","-4.96","36"
"1420",="2724","富驛-KY","3.14","2014","10.4","+8.9","2.31","-3.89","0.59","+15.5","22.2","-2.96","5.68","+0.33","1.55","+0.01","8.42","-0.39","2.63","-0.12","40"
"1421",="5488","松普","5.36","2014","21.1","+5.84","1.6","+134","-0.69","+41.6","7.55","+4.14","-3.28","+2.66","-0.76","+0.54","-6.3","+4.14","-3.8","+2.78","28"
"1422",="5703","亞都","24.4","2014","10.4","+5.75","3.78","+4.78","0.37","-14.4","36.5","-0.34","3.62","+0.67","0.53","-0.09","4.28","+1.01","2.46","+0.62","55"
"1423",="8105","凌巨","8.91","2014","133","+15.8","8.56","+320","0.87","+114","6.46","+4.68","0.66","+5.91","0.2","+1.56","1.21","+9.45","0.74","+5.24","47"
"1424",="9944","新麗","25.65","2014","41.4","+4.61","7.67","+13.5","1.16","+9.54","18.5","+1.44","3.29","+0.09","1.12","+0.07","4.71","-0.06","2.71","-0.03","45"
"1425",="1453","大將","6.83","2014","2.33","-21.2","-0.2","-143","-0.47","-338","-8.51","-24.2","-20.1","-26.6","-0.54","-0.78","-4.8","-6.77","-3.83","-5.57","28"
"1426",="9949","琉園","11.5","2014","5.03","-8.16","3.8","-6.24","0.01","-92.4","75.5","+1.55","0.19","-2.07","0.02","-0.24","0.13","-1.52","0.1","-1.24","49"
"1427",="5344","立衛","9.9","2014","1.42","-7.88","-0.5","-1505","-0.94","-454","-35.5","-37.8","-66","-55","-1.18","-0.97","-12.2","-10.2","-11.6","-9.74","34"
"1428",="1455","集盛","7.19","2014","182","-0.56","4.16","-30.2","0.57","-84.4","2.29","-0.97","0.32","-1.69","0.09","-0.51","0.76","-4.24","0.44","-2.21","34"
"1429",="1802","台玻","8.65","2014","416","+12.1","27.8","+0.38","1.53","+117","6.7","-0.78","-0.78","+1.93","0.06","+0.44","-0.63","+1.38","-0.31","+0.74","34"
"1430",="2017","官田鋼","6.56","2014","59","+0.25","3.67","+0.03","-1.68","-38.2","6.22","-0.01","-0.7","-0.39","-0.44","-0.12","-0.82","-0.47","-0.5","-0.27","23"
"1431",="8047","星雲","10.1","2014","8.41","+4.12","2.95","+9.14","0.38","+12.8","35.1","+1.62","4.52","+0.35","0.77","+0.11","7.02","+0.89","5.43","+0.67","57"
"1432",="8011","台通","16.65","2014","20.5","+17.2","3.59","-8.57","1.21","-26.9","17.5","-4.94","1.06","-5.61","1.38","-0.73","0.78","-5.3","0.48","-3.42","49"
"1433",="8038","長園科","32.8","2014","0.95","-4.85","0.03","-91.7","-1.36","-94.7","3.21","-33.8","-143","-73.2","-2.5","-1.08","-15.8","-6.61","-11.3","-4.39","36"
"1434",="8409","商之器","18.65","2014","2.11","-10","1.45","-15.7","-0.68","-4347","68.7","-4.6","-32","-32.7","-2.68","-2.76","-18.3","-19","-16.1","-16.6","51"
"1435",="3051","力特","3.54","2014","41.1","+1.97","8.8","+10","5.37","+0.03","21.4","+1.57","13.1","-0.25","1.65","0","37.1","-22.2","4.75","0","47"
"1436",="3089","元炬","21.45","2014","5.29","+72.4","0.09","-70.1","-1.36","-107","1.72","-8.22","-26.6","-5.14","-2.02","-0.78","-16.7","-6.3","-12.7","-5.01","30"
"1437",="6165","捷泰","29.85","2014","2.51","-59.5","0.53","+17.8","-1.32","-58.3","21.1","+13.8","-52.5","-39.1","-1.39","-0.51","-23.6","-11.1","-17.8","-8.34","47"
