代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
6461,益得,0,0,0,0,0,,,,,
6465,威潤,1.82,2.04,3.7,2.97,1.01,,,,,
6482,弘煜科,0,0,2.96,2.27,0,,,,,
6492,生華科,0,0,0,0,0,,,,,
6497,亞獅康-KY,0,0,0,,,,,,,
6499,益安,0,0,0,0,0,,,,,
6512,啟發電,3.15,2.86,11.4,5.5,,,,,,
6535,順藥,0,0,0,0,,,,,,
6541,泰福-KY,0,0,0,0,,,,,,
6542,隆中,4.65,0,5.33,0.33,,,,,,
6547,高端疫苗,0,0,0,0,,,,,,
6573,虹揚-KY,1.02,4.52,1.53,,,,,,,
6576,逸達,0,0,0,,,,,,,
6589,台康生技,0,0,0,,,,,,,
6649,台生材,0,0,,,,,,,,
8011,台通,0,0,2.8,0,5.54,2.68,2.88,2.49,6.94,
8024,佑華,2.74,2.96,2.68,1.74,4.76,6.43,6.99,1.65,13.1,4.27
8027,鈦昇,0.91,0,0,2.23,3.32,0.8,,,,
8033,雷虎,0,0,0,0,0,0,0,0,0,0
8038,長園科,0,0,0,0,0,0,0,0,0,0
8042,金山電,5.59,8.26,5.12,5,8.11,7.29,7.07,6.7,14.2,5.62
8047,星雲,0,3.15,2.87,3.23,3.13,1.4,1.8,1.57,0,0
8059,凱碩,0,0,2.11,3.12,4.94,0,0,0,0,6.5
8067,志旭,0,0,0,0,0,0,0,0,0,0
8068,全達,0,0,0,0,0,0,0,0,0,0
8077,洛碁,0,0,0,0,0,0,0,0,0,0
8080,永利聯合,0,0,0,0,0,0.72,0,0,0,0
8084,巨虹,0,0,0,0,0,0,0,0,0,0
8085,福華,0,0,0,0,0,0,0,0,0,0
8087,華鎂鑫,0,1.29,0,0,0,0,2.59,0,0,1.09
8092,建暐,0,0,0,0,0,0,0,0,0,0
8093,保銳,0,0,0,0,0,0,0,0,0,6.06
8097,常珵,0,0,0,0,0,0,0,0,0,0
8101,華冠,0,0,0,0,0,0,0,1.88,0,0
8110,華東,2.58,7.87,1.55,1.83,3.86,0.85,0,0,4.83,0.78
8121,越峰,0,0,0,0,0,0,0,1.64,2.29,0
8147,正淩,1.7,7.62,5.74,5.63,4.33,1.32,1.88,,,
8201,無敵,0,0,0,0,0,0,0,3.41,1.35,2.9
8277,商丞,0,0,0,0,0,3.09,0,0,0,5.42
8289,泰藝,2.78,2.49,4.52,6.07,5.8,3.73,0,6.89,10,2.75
8291,尚茂,0,0,0,0,0,0,0,0,6.7,0
8403,盛弘,1.67,1.94,1.35,4.28,1.04,1.36,1.18,1.28,2.97,2.08
8409,商之器,0,0,0,0,0,0,0,1,0.87,
8411,福貞-KY,0,2.8,1.35,0.87,3.02,1.01,0.41,1.85,1.19,0.51
8418,捷必勝-KY,0,0,1.54,0,1.31,1.83,1.12,6.51,0.48,
8421,旭源,2.77,1.72,7.02,2.56,0,0,5.26,1.67,4,
8426,紅木-KY,0,7.56,9.73,4.61,11.6,6.04,4.23,7.18,0,
8431,匯鑽科,0,0,0,0,2.95,2.06,5.07,1.94,,
8444,綠河-KY,3.08,4,1.99,1.15,2.74,0.78,,,,
8450,霹靂,2.09,0,3.29,2.94,1.77,2.07,,,,
8476,台境,0,0,0.84,0.19,,,,,,
8932,宏大,4.36,0,0,0,0,0,0,0,0,0
8933,愛地雅,0,0,1.38,4.48,2.69,1.95,0.58,1.21,2.21,1.7
8934,衡平,0,0,0,0,0,0,0,0,0,0
8935,邦泰,0,0,0,0,0,0,0,0,0,0
8940,新天地,0,0,0,0,0,0,4.24,7.95,3.34,0.31
9906,欣巴巴,0,0,0,0,0,0,0,0,0,0
9907,統一實,4.03,4.12,2.72,2.31,2.85,3.25,0.49,3.24,5.71,4.38
9912,偉聯,0,0,0,0,11.6,7.78,27,0,0,0
9928,中視,0,0,0,0,0,0,0,0,0,0
9929,秋雨,0,0,0,0,0,0,0,0,0,0
9944,新麗,0,1.84,1.53,1.44,1.43,0.82,0.8,1.22,2.24,0.75
9949,琉園,0,0,0,0,2.14,3.05,2.73,2.72,3.41,3.57
9950,萬國通,0,0,0,2.31,2.26,4.74,2.99,6.15,7.02,8.89
9955,佳龍,0,0,0,0,0,0,1.42,0,6.21,3.92
